                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    142,                0.75159,                0.50964,                 1.0704,                0.81865,                0.62925,                0.72109,                0.42897,                 1.4783,                 1.1698,                 1.6826,              0.0010694,              0.0010694,              0.0010694
                    143,                0.73647,                0.49243,                 1.0763,                0.79385,                0.65346,                0.72994,                0.43077,                 1.4122,                  1.226,                 1.6504,              0.0010628,              0.0010628,              0.0010628
                    144,                0.71638,                0.48949,                 1.0666,                 0.7812,                 0.6708,                0.73823,                0.44184,                 1.4137,                 1.0671,                 1.6417,              0.0010562,              0.0010562,              0.0010562
                    145,                0.72289,                0.48411,                 1.0572,                0.75805,                0.66458,                0.72021,                 0.4256,                 1.5239,                 1.3621,                  1.753,              0.0010496,              0.0010496,              0.0010496
                    146,                0.71015,                0.48259,                 1.0513,                0.79444,                0.64242,                0.74005,                0.44049,                 1.5078,                 1.1677,                 1.7567,               0.001043,               0.001043,               0.001043
                    147,                0.74019,                0.49162,                 1.0611,                0.78128,                 0.6603,                0.73313,                0.44126,                 1.4271,                 1.1464,                 1.6186,              0.0010364,              0.0010364,              0.0010364
                    148,                0.69274,                0.46991,                 1.0459,                 0.7745,                0.57273,                0.67688,                 0.3937,                 1.4668,                 1.2433,                 1.7009,              0.0010298,              0.0010298,              0.0010298
                    149,                0.69263,                0.46804,                 1.0572,                0.73416,                0.64242,                0.71572,                 0.4327,                 1.4542,                 1.2561,                 1.6914,              0.0010232,              0.0010232,              0.0010232
                    150,                0.71467,                0.48592,                 1.0524,                0.84327,                0.59394,                 0.7069,                0.42154,                 1.4607,                 1.2278,                 1.6864,              0.0010166,              0.0010166,              0.0010166
                    151,                0.70841,                0.47193,                  1.045,                0.75128,                0.69091,                0.73984,                0.45357,                 1.3934,                 1.1187,                 1.6618,                0.00101,                0.00101,                0.00101
                    152,                0.66461,                 0.4654,                 1.0279,                0.76934,                0.67879,                0.73915,                0.44936,                 1.4357,                 1.1835,                 1.6741,              0.0010034,              0.0010034,              0.0010034
                    153,                0.69721,                0.46755,                 1.0632,                0.79785,                 0.6339,                0.73467,                0.45962,                 1.3944,                 1.1782,                  1.673,              0.0009968,              0.0009968,              0.0009968
                    154,                0.67551,                0.45655,                 1.0333,                0.76446,                0.63333,                0.72247,                0.43271,                 1.4624,                 1.2596,                 1.7159,              0.0009902,              0.0009902,              0.0009902
                    155,                0.67944,                0.45783,                 1.0462,                0.79385,                0.63013,                0.72058,                0.43484,                 1.4175,                  1.228,                 1.7077,              0.0009836,              0.0009836,              0.0009836
                    156,                0.67116,                0.46563,                 1.0404,                0.78789,                0.62424,                0.70371,                0.41987,                 1.4009,                 1.1732,                 1.6853,               0.000977,               0.000977,               0.000977
                    157,                0.67223,                0.45905,                 1.0515,                0.78796,                0.66364,                0.73819,                0.44117,                 1.4343,                 1.0571,                 1.6955,              0.0009704,              0.0009704,              0.0009704
                    158,                0.67473,                0.46017,                 1.0354,                0.86057,                0.61818,                0.74212,                0.45729,                 1.4415,                 1.2087,                 1.6842,              0.0009638,              0.0009638,              0.0009638
                    159,                 0.6697,                0.45916,                 1.0271,                 0.8242,                0.62121,                0.73351,                0.44288,                 1.4238,                 1.1427,                  1.663,              0.0009572,              0.0009572,              0.0009572
                    160,                0.66705,                0.45715,                 1.0308,                0.78609,                0.65758,                0.72264,                0.42965,                 1.4926,                 1.2339,                 1.7105,              0.0009506,              0.0009506,              0.0009506
                    161,                0.64742,                 0.4296,                 1.0022,                0.83078,                0.62424,                0.72125,                0.43396,                 1.4739,                 1.3096,                 1.7231,               0.000944,               0.000944,               0.000944
                    162,                0.63993,                 0.4289,                  1.013,                0.77373,                0.63939,                0.69519,                 0.4271,                 1.4693,                 1.3441,                 1.7299,              0.0009374,              0.0009374,              0.0009374
                    163,                0.65939,                0.44946,                 1.0296,                0.73141,                0.68491,                0.73585,                0.45001,                 1.4515,                 1.1819,                 1.6994,              0.0009308,              0.0009308,              0.0009308
                    164,                0.68361,                0.45392,                 1.0339,                0.81549,                0.61608,                0.73306,                 0.4467,                 1.4465,                 1.1567,                  1.692,              0.0009242,              0.0009242,              0.0009242
                    165,                0.66623,                0.45749,                 1.0305,                0.83864,                0.62424,                0.71004,                0.43575,                 1.4338,                  1.308,                 1.7104,              0.0009176,              0.0009176,              0.0009176
                    166,                0.64105,                0.43279,                 1.0079,                0.82103,                0.62557,                0.72723,                0.46264,                 1.3726,                 1.2001,                 1.6907,               0.000911,               0.000911,               0.000911
                    167,                0.64641,                0.44308,                 1.0291,                0.77729,                0.63457,                0.71133,                 0.4487,                 1.4088,                 1.1625,                 1.6912,              0.0009044,              0.0009044,              0.0009044
                    168,                 0.6071,                0.41947,                 1.0137,                0.86068,                0.64242,                0.73904,                0.44986,                 1.4191,                 1.1426,                 1.7133,              0.0008978,              0.0008978,              0.0008978
                    169,                0.64854,                0.45369,                 1.0287,                0.74822,                0.68485,                0.72955,                0.44577,                 1.4679,                 1.2592,                 1.7099,              0.0008912,              0.0008912,              0.0008912
                    170,                0.63071,                0.42614,                 1.0019,                0.77687,                0.64848,                0.72467,                0.45011,                  1.396,                 1.1244,                 1.6788,              0.0008846,              0.0008846,              0.0008846
                    171,                0.62811,                0.43565,                 1.0237,                0.79687,                0.68182,                0.73553,                0.45084,                 1.4071,                 1.2636,                 1.6728,               0.000878,               0.000878,               0.000878
                    172,                0.63948,                0.43917,                 1.0105,                0.85511,                0.64383,                0.72378,                0.43322,                 1.4466,                 1.3185,                 1.7287,              0.0008714,              0.0008714,              0.0008714
                    173,                0.62564,                0.43626,                0.99638,                 0.7829,                0.62424,                0.69692,                0.41496,                 1.4489,                 1.2606,                 1.7176,              0.0008648,              0.0008648,              0.0008648
                    174,                0.61907,                0.43164,                 1.0159,                0.75812,                0.66667,                0.71966,                0.43742,                 1.4327,                 1.1551,                 1.7119,              0.0008582,              0.0008582,              0.0008582
                    175,                0.63172,                0.43897,                 1.0182,                0.82303,                 0.6201,                0.72025,                0.45528,                 1.3754,                 1.2435,                 1.6524,              0.0008516,              0.0008516,              0.0008516
                    176,                0.63074,                0.41854,                 1.0099,                0.76348,                0.63333,                0.71039,                0.43883,                 1.4602,                 1.1409,                 1.7318,               0.000845,               0.000845,               0.000845
                    177,                0.62096,                0.42529,                 1.0152,                0.73737,                0.63811,                0.68082,                0.41545,                 1.4734,                 1.2395,                 1.7459,              0.0008384,              0.0008384,              0.0008384
                    178,                0.60313,                0.42405,                  1.005,                0.77856,                0.66667,                0.73007,                 0.4517,                 1.3978,                 1.1079,                 1.6564,              0.0008318,              0.0008318,              0.0008318
                    179,                 0.5986,                0.40928,                 1.0022,                0.82078,                0.65227,                0.73593,                0.46165,                 1.4002,                 1.2287,                 1.6486,              0.0008252,              0.0008252,              0.0008252
                    180,                 0.6148,                0.41628,                 1.0076,                0.83025,                0.63939,                0.72877,                0.45659,                 1.4308,                   1.25,                 1.7229,              0.0008186,              0.0008186,              0.0008186
                    181,                0.61258,                0.40759,                0.99632,                0.85493,                0.60909,                0.72071,                0.43388,                 1.4275,                 1.2311,                 1.7302,               0.000812,               0.000812,               0.000812
                    182,                0.60696,                0.40923,                 1.0108,                0.82791,                0.61212,                0.70949,                0.43404,                 1.4604,                 1.2356,                 1.7422,              0.0008054,              0.0008054,              0.0008054
                    183,                0.60116,                0.39596,                 1.0088,                 0.7766,                 0.6215,                0.70526,                0.44533,                 1.4053,                 1.3555,                 1.6776,              0.0007988,              0.0007988,              0.0007988
                    184,                0.58074,                0.40429,                  1.005,                0.80317,                0.65536,                0.72997,                0.44959,                 1.4216,                 1.1289,                 1.7169,              0.0007922,              0.0007922,              0.0007922
                    185,                 0.6008,                0.40327,                0.99304,                0.75264,                0.64545,                0.69996,                0.43188,                 1.4547,                 1.1099,                 1.7224,              0.0007856,              0.0007856,              0.0007856
                    186,                0.58242,                 0.3991,                0.98102,                0.76236,                0.63939,                0.67359,                0.41322,                 1.5017,                 1.2569,                 1.7839,               0.000779,               0.000779,               0.000779
                    187,                0.57649,                 0.3987,                0.99339,                0.76346,                0.65152,                0.70685,                0.43787,                 1.3791,                 1.2345,                 1.6801,              0.0007724,              0.0007724,              0.0007724
                    188,                0.58289,                0.39524,                 0.9922,                0.81263,                0.64242,                0.71313,                0.43765,                 1.3948,                  1.263,                 1.6433,              0.0007658,              0.0007658,              0.0007658
                    189,                0.59189,                0.40355,                0.98275,                0.84661,                0.59697,                0.72358,                0.44358,                 1.4249,                 1.1871,                 1.7068,              0.0007592,              0.0007592,              0.0007592
                    190,                0.56517,                0.39972,                0.98191,                0.83658,                0.63333,                 0.7351,                0.44776,                 1.4086,                 1.1589,                 1.7162,              0.0007526,              0.0007526,              0.0007526
                    191,                 0.5783,                0.39328,                0.97161,                0.81291,                0.65836,                0.75015,                0.45831,                 1.4162,                 1.1634,                 1.7381,               0.000746,               0.000746,               0.000746
                    192,                0.58419,                 0.3971,                0.98957,                0.77123,                0.64361,                0.72632,                0.44258,                 1.4526,                  1.289,                 1.7337,              0.0007394,              0.0007394,              0.0007394
                    193,                0.59651,                0.41161,                 1.0027,                0.84302,                0.64242,                0.71954,                0.44227,                 1.4491,                 1.1606,                  1.744,              0.0007328,              0.0007328,              0.0007328
                    194,                0.58036,                0.39756,                0.99237,                0.81516,                0.65152,                0.74887,                0.46611,                 1.3756,                 1.0857,                 1.6492,              0.0007262,              0.0007262,              0.0007262
                    195,                0.57452,                0.38594,                0.99226,                 0.8337,                0.65325,                0.73878,                0.45812,                 1.4145,                 1.1083,                 1.7379,              0.0007196,              0.0007196,              0.0007196
                    196,                0.58029,                0.38444,                0.99638,                0.82293,                0.63333,                0.74878,                0.47103,                 1.4069,                 1.1321,                 1.7363,               0.000713,               0.000713,               0.000713
                    197,                0.57983,                0.40075,                0.99275,                 0.8226,                0.63234,                0.74563,                0.46264,                 1.4444,                 1.1632,                 1.7539,              0.0007064,              0.0007064,              0.0007064
                    198,                0.55233,                0.38091,                0.98211,                0.79778,                0.66667,                 0.7493,                 0.4692,                 1.4476,                 1.1787,                 1.7678,              0.0006998,              0.0006998,              0.0006998
                    199,                0.55018,                0.38292,                0.96927,                0.77745,                0.67879,                0.74086,                0.46628,                 1.4279,                  1.228,                 1.7203,              0.0006932,              0.0006932,              0.0006932
                    200,                0.55751,                0.38421,                0.97153,                0.80754,                0.65758,                0.73485,                0.45869,                 1.4485,                 1.2512,                 1.7392,              0.0006866,              0.0006866,              0.0006866
                    201,                0.55761,                0.37897,                0.97963,                0.80955,                0.65695,                0.75319,                0.45489,                 1.4342,                 1.2436,                 1.7365,                0.00068,                0.00068,                0.00068
                    202,                   0.54,                0.37435,                0.97014,                0.82876,                0.64848,                0.74953,                0.47403,                 1.3931,                 1.3123,                 1.6974,              0.0006734,              0.0006734,              0.0006734
                    203,                0.57606,                0.39451,                0.99057,                0.85171,                0.61818,                0.73138,                0.46674,                 1.3879,                 1.3701,                 1.7006,              0.0006668,              0.0006668,              0.0006668
                    204,                0.55746,                 0.3694,                0.98337,                   0.77,                0.65758,                 0.7489,                0.47128,                 1.3982,                 1.2785,                 1.7058,              0.0006602,              0.0006602,              0.0006602
                    205,                 0.5402,                0.35346,                0.97246,                0.76878,                0.66061,                0.72753,                0.44933,                 1.3989,                 1.2759,                 1.7172,              0.0006536,              0.0006536,              0.0006536
                    206,                0.55632,                0.37827,                0.96633,                0.74012,                0.67316,                0.72278,                0.44885,                 1.4013,                  1.335,                 1.7095,               0.000647,               0.000647,               0.000647
                    207,                 0.5263,                0.36718,                 0.9637,                0.75667,                0.67273,                0.72149,                 0.4509,                 1.3853,                 1.2948,                 1.7055,              0.0006404,              0.0006404,              0.0006404
                    208,                0.53214,                0.37696,                0.96662,                0.81084,                0.62121,                0.72556,                0.45006,                 1.3964,                 1.2555,                 1.7091,              0.0006338,              0.0006338,              0.0006338
                    209,                0.53272,                0.36763,                0.95739,                0.81251,                0.65152,                0.73642,                0.45935,                 1.3898,                 1.1597,                 1.7026,              0.0006272,              0.0006272,              0.0006272
                    210,                  0.523,                0.35738,                0.96022,                0.76248,                0.66667,                0.73699,                0.45558,                  1.391,                 1.2233,                  1.674,              0.0006206,              0.0006206,              0.0006206
                    211,                0.52184,                0.37061,                0.97552,                0.79154,                0.63939,                0.74578,                0.46999,                 1.4298,                  1.263,                 1.7231,               0.000614,               0.000614,               0.000614
                    212,                0.54557,                0.37238,                  0.982,                0.81211,                0.66667,                0.76306,                0.47617,                 1.3708,                 1.1859,                 1.6972,              0.0006074,              0.0006074,              0.0006074
                    213,                0.53759,                0.36865,                0.97711,                0.80283,                0.63939,                0.73137,                0.46164,                 1.3663,                   1.24,                  1.651,              0.0006008,              0.0006008,              0.0006008
                    214,                0.53511,                0.37022,                0.96915,                0.82318,                0.65455,                0.73836,                0.46287,                 1.3825,                 1.2691,                 1.7083,              0.0005942,              0.0005942,              0.0005942
                    215,                0.51421,                0.35754,                0.95444,                 0.8331,                0.65042,                0.76383,                0.47898,                   1.39,                 1.1155,                 1.7102,              0.0005876,              0.0005876,              0.0005876
                    216,                0.51952,                 0.3562,                0.96076,                0.79019,                0.69091,                0.76391,                0.48187,                 1.3869,                 1.2079,                  1.699,               0.000581,               0.000581,               0.000581
                    217,                0.51384,                0.35419,                0.95097,                0.84403,                0.64242,                0.75162,                0.47573,                 1.3737,                 1.2641,                 1.6942,              0.0005744,              0.0005744,              0.0005744
                    218,                0.53494,                0.35695,                0.96351,                0.80179,                0.66194,                0.75516,                0.48409,                 1.3826,                 1.3049,                 1.6903,              0.0005678,              0.0005678,              0.0005678
                    219,                0.50652,                0.34832,                0.95041,                 0.7809,                0.68043,                 0.7441,                0.47694,                 1.3987,                 1.1806,                 1.7159,              0.0005612,              0.0005612,              0.0005612
                    220,                0.50463,                0.34346,                0.94548,                0.79108,                0.67273,                0.75345,                0.47129,                 1.4111,                  1.201,                 1.7493,              0.0005546,              0.0005546,              0.0005546
                    221,                0.51885,                0.35801,                0.96907,                0.76436,                0.67576,                0.75395,                0.46577,                 1.4748,                  1.407,                 1.7688,               0.000548,               0.000548,               0.000548
                    222,                0.50043,                0.35265,                0.95536,                0.79222,                0.65152,                0.73096,                0.44917,                  1.432,                 1.3001,                 1.7294,              0.0005414,              0.0005414,              0.0005414
                    223,                0.49272,                0.34353,                0.95653,                0.81531,                0.64211,                0.74705,                0.47043,                 1.4157,                 1.2061,                 1.7287,              0.0005348,              0.0005348,              0.0005348
                    224,                0.50132,                0.34632,                0.94892,                0.73691,                0.69091,                0.75536,                  0.469,                 1.4115,                 1.2212,                 1.7524,              0.0005282,              0.0005282,              0.0005282
                    225,                0.49915,                0.34889,                0.95909,                0.77505,                0.67864,                0.75528,                 0.4766,                 1.3869,                 1.2543,                 1.7292,              0.0005216,              0.0005216,              0.0005216
                    226,                0.49637,                0.35201,                0.95989,                0.81878,                0.64848,                0.75005,                0.47529,                 1.3798,                 1.2365,                  1.729,               0.000515,               0.000515,               0.000515
                    227,                0.51543,                0.36112,                0.96047,                0.78467,                0.63939,                0.72528,                0.46263,                 1.3714,                 1.2531,                 1.6891,              0.0005084,              0.0005084,              0.0005084
                    228,                0.50025,                0.35141,                 0.9502,                0.83771,                0.61004,                0.72788,                0.46329,                 1.3973,                  1.264,                 1.7087,              0.0005018,              0.0005018,              0.0005018
                    229,                0.48741,                 0.3326,                0.94848,                0.86647,                0.62925,                0.71303,                0.44212,                 1.4145,                 1.2695,                 1.7539,              0.0004952,              0.0004952,              0.0004952
                    230,                0.48181,                0.32516,                0.93957,                 0.8188,                0.65728,                0.73469,                0.46041,                 1.4261,                 1.1891,                 1.7718,              0.0004886,              0.0004886,              0.0004886
                    231,                0.49775,                0.33964,                 0.9465,                0.76803,                0.66061,                0.75034,                 0.4729,                 1.3901,                 1.2724,                 1.6994,               0.000482,               0.000482,               0.000482
                    232,                0.47272,                0.33945,                 0.9376,                0.83452,                0.64183,                0.73172,                0.46238,                 1.3968,                 1.3615,                 1.7151,              0.0004754,              0.0004754,              0.0004754
                    233,                0.48121,                0.33716,                 0.9429,                0.80059,                0.65758,                0.74711,                0.45486,                 1.4394,                 1.2715,                 1.7512,              0.0004688,              0.0004688,              0.0004688
                    234,                0.49043,                0.34162,                0.94889,                0.81789,                0.66364,                0.74311,                0.45634,                 1.4123,                 1.2006,                 1.7703,              0.0004622,              0.0004622,              0.0004622
                    235,                0.47113,                0.33798,                0.93955,                0.78592,                0.67861,                0.75117,                0.46916,                 1.3789,                 1.1674,                 1.7531,              0.0004556,              0.0004556,              0.0004556
                    236,                0.46183,                 0.3248,                0.93999,                0.83376,                0.63831,                0.74699,                0.46145,                 1.4217,                  1.228,                 1.7363,               0.000449,               0.000449,               0.000449
                    237,                0.49443,                0.33772,                0.94483,                 0.7703,                0.69104,                0.75311,                0.46665,                 1.4065,                 1.2662,                  1.709,              0.0004424,              0.0004424,              0.0004424
                    238,                0.46539,                0.32721,                0.92827,                0.77241,                0.68908,                0.74758,                0.47229,                 1.3743,                 1.2151,                 1.6997,              0.0004358,              0.0004358,              0.0004358
                    239,                0.47959,                0.33529,                0.93812,                0.81335,                0.64704,                0.72598,                0.46308,                 1.3717,                 1.2499,                 1.7099,              0.0004292,              0.0004292,              0.0004292
                    240,                0.48069,                0.33474,                0.94334,                0.83963,                0.63461,                0.74148,                   0.47,                 1.3618,                 1.2626,                  1.689,              0.0004226,              0.0004226,              0.0004226
                    241,                0.47046,                0.32003,                0.94779,                0.84637,                0.65152,                 0.7566,                 0.4746,                 1.4417,                 1.2921,                 1.7506,               0.000416,               0.000416,               0.000416
                    242,                0.46733,                0.31718,                0.93721,                0.80713,                0.67212,                0.75856,                0.47493,                 1.3753,                 1.3215,                  1.728,              0.0004094,              0.0004094,              0.0004094
                    243,                0.45967,                0.32534,                0.93233,                0.81232,                0.67879,                0.75685,                0.47153,                 1.3673,                 1.2869,                 1.7025,              0.0004028,              0.0004028,              0.0004028
                    244,                0.47019,                0.32477,                0.93719,                0.84806,                0.66061,                0.75284,                0.46813,                 1.3715,                 1.2565,                 1.7224,              0.0003962,              0.0003962,              0.0003962
                    245,                0.46499,                0.32064,                0.93075,                 0.8277,                0.68419,                0.75658,                0.47167,                 1.3767,                 1.2134,                 1.7394,              0.0003896,              0.0003896,              0.0003896
                    246,                 0.4683,                0.32668,                0.93359,                0.87396,                0.65758,                0.75175,                0.46387,                 1.3738,                 1.2121,                 1.7479,               0.000383,               0.000383,               0.000383
                    247,                0.48699,                0.34565,                0.93945,                0.84978,                0.65142,                0.74724,                0.46221,                 1.3954,                 1.2661,                  1.766,              0.0003764,              0.0003764,              0.0003764
                    248,                0.44825,                0.31675,                0.92872,                0.84399,                0.62727,                0.73975,                0.45909,                 1.3824,                 1.2316,                 1.7535,              0.0003698,              0.0003698,              0.0003698
                    249,                0.46227,                0.32197,                0.92907,                0.79391,                0.67576,                0.72969,                0.45932,                 1.3853,                 1.2122,                 1.7695,              0.0003632,              0.0003632,              0.0003632
                    250,                0.44735,                0.31143,                0.92372,                0.83779,                0.63333,                0.72819,                0.45468,                 1.3833,                 1.1878,                  1.775,              0.0003566,              0.0003566,              0.0003566
                    251,                0.45224,                0.32996,                0.92377,                0.79008,                0.65455,                 0.7278,                0.45896,                 1.3882,                  1.183,                 1.7488,                0.00035,                0.00035,                0.00035
                    252,                0.45306,                0.32391,                0.93089,                0.83689,                0.62727,                0.75051,                0.46885,                 1.3848,                 1.2683,                 1.7562,              0.0003434,              0.0003434,              0.0003434
                    253,                 0.4355,                0.30312,                 0.9178,                0.83514,                 0.6303,                0.74634,                0.46466,                 1.4069,                 1.2815,                 1.7631,              0.0003368,              0.0003368,              0.0003368
                    254,                0.44397,                0.31871,                0.93816,                0.78445,                0.67271,                 0.7452,                0.46458,                 1.3897,                 1.2684,                 1.7765,              0.0003302,              0.0003302,              0.0003302
                    255,                0.42114,                0.30681,                0.91933,                0.81279,                0.67879,                0.75591,                0.47347,                 1.3911,                 1.2213,                 1.7647,              0.0003236,              0.0003236,              0.0003236
                    256,                0.43346,                0.30416,                0.92989,                0.76077,                0.67458,                0.73168,                0.46137,                 1.3988,                 1.2174,                 1.7682,               0.000317,               0.000317,               0.000317
                    257,                0.43658,                0.30285,                0.91988,                 0.8047,                0.63333,                0.72205,                  0.459,                 1.3928,                 1.3402,                  1.752,              0.0003104,              0.0003104,              0.0003104
                    258,                0.43457,                0.30456,                0.92061,                0.75312,                0.67273,                0.74056,                0.46952,                 1.4103,                 1.3705,                 1.7533,              0.0003038,              0.0003038,              0.0003038
                    259,                  0.434,                0.30903,                 0.9145,                0.80133,                0.67224,                0.74357,                0.46547,                 1.4183,                 1.3649,                 1.7817,              0.0002972,              0.0002972,              0.0002972
                    260,                0.42599,                0.30777,                0.92297,                0.79592,                0.68545,                0.75236,                0.47136,                 1.4315,                 1.3176,                 1.7948,              0.0002906,              0.0002906,              0.0002906
                    261,                0.44505,                0.31966,                0.94329,                0.80294,                0.66677,                0.74033,                0.46103,                 1.3997,                 1.3274,                 1.7636,               0.000284,               0.000284,               0.000284
                    262,                0.42692,                0.30338,                0.91993,                0.79326,                 0.6697,                0.73455,                0.45555,                 1.4101,                 1.2653,                 1.7837,              0.0002774,              0.0002774,              0.0002774
                    263,                0.43409,                0.30762,                0.92821,                0.86257,                 0.6303,                0.72656,                0.45213,                 1.4094,                  1.298,                 1.7871,              0.0002708,              0.0002708,              0.0002708
                    264,                0.42945,                0.29719,                0.92277,                0.86485,                0.61818,                0.72582,                0.45897,                 1.4022,                  1.308,                 1.7526,              0.0002642,              0.0002642,              0.0002642
                    265,                0.43158,                0.30503,                0.92199,                0.81496,                0.64848,                0.72607,                0.46204,                 1.3671,                 1.2847,                 1.7379,              0.0002576,              0.0002576,              0.0002576
                    266,                0.43052,                0.30594,                0.92162,                0.82868,                0.64848,                0.73227,                0.46423,                  1.346,                  1.238,                 1.7039,               0.000251,               0.000251,               0.000251
                    267,                0.42435,                0.30028,                0.91228,                  0.794,                0.67744,                0.73198,                0.45956,                 1.3585,                 1.2786,                 1.7051,              0.0002444,              0.0002444,              0.0002444
                    268,                0.42519,                0.30051,                0.92096,                0.85368,                0.61818,                 0.7205,                0.45656,                  1.383,                 1.3417,                 1.7227,              0.0002378,              0.0002378,              0.0002378
                    269,                0.40223,                0.28525,                0.90623,                0.84693,                0.63333,                0.73653,                0.46574,                 1.3903,                 1.2862,                  1.742,              0.0002312,              0.0002312,              0.0002312
                    270,                  0.421,                0.29692,                0.90985,                0.85567,                0.63636,                0.74333,                0.47253,                 1.3891,                 1.2748,                 1.7487,              0.0002246,              0.0002246,              0.0002246
                    271,                0.43086,                0.29907,                0.92845,                0.87203,                0.64016,                0.74403,                0.47325,                 1.3843,                 1.2557,                 1.7526,               0.000218,               0.000218,               0.000218
                    272,                0.41282,                0.29541,                0.91537,                0.80499,                0.67546,                0.75003,                0.47625,                 1.3688,                 1.2217,                  1.758,              0.0002114,              0.0002114,              0.0002114
                    273,                0.41836,                0.28897,                0.92405,                0.86658,                0.64242,                0.74706,                0.47719,                 1.3653,                 1.2196,                 1.7107,              0.0002048,              0.0002048,              0.0002048
                    274,                 0.4208,                0.30731,                0.91633,                  0.848,                0.65934,                0.74231,                0.47151,                 1.3571,                 1.2751,                 1.7128,              0.0001982,              0.0001982,              0.0001982
                    275,                 0.4115,                0.29756,                0.91349,                0.80018,                0.67576,                 0.7458,                0.46513,                 1.3752,                 1.2464,                 1.7425,              0.0001916,              0.0001916,              0.0001916
                    276,                 0.4167,                0.29486,                0.92956,                0.77592,                0.69254,                0.74526,                0.47522,                 1.3803,                 1.2683,                 1.7453,               0.000185,               0.000185,               0.000185
                    277,                0.41662,                0.29818,                0.91972,                0.79773,                0.66667,                 0.7503,                0.47798,                 1.3599,                 1.2212,                 1.7217,              0.0001784,              0.0001784,              0.0001784
                    278,                0.40261,                0.28728,                0.92419,                0.80911,                0.66667,                0.74437,                0.47542,                  1.356,                 1.1963,                 1.7313,              0.0001718,              0.0001718,              0.0001718
                    279,                0.40264,                0.28635,                0.90246,                 0.8415,                0.64355,                0.75052,                0.47779,                 1.3603,                 1.2273,                 1.7512,              0.0001652,              0.0001652,              0.0001652
                    280,                0.39267,                0.28286,                 0.9098,                0.79058,                0.67576,                0.74025,                0.47631,                 1.3753,                 1.2258,                 1.7631,              0.0001586,              0.0001586,              0.0001586
                    281,                 0.3975,                0.27734,                0.91603,                0.83005,                0.65152,                0.73538,                0.46763,                  1.386,                 1.2503,                 1.7695,               0.000152,               0.000152,               0.000152
                    282,                0.39427,                0.28158,                0.90512,                0.80825,                0.68182,                0.74422,                0.46848,                 1.4075,                 1.2649,                 1.7906,              0.0001454,              0.0001454,              0.0001454
                    283,                0.38866,                0.27463,                0.89323,                0.85895,                0.63333,                0.75033,                0.46975,                   1.41,                 1.2601,                 1.7953,              0.0001388,              0.0001388,              0.0001388
                    284,                 0.3778,                0.26584,                0.89327,                0.79813,                0.68182,                 0.7648,                0.48097,                 1.4047,                 1.2693,                 1.7851,              0.0001322,              0.0001322,              0.0001322
                    285,                0.38399,                0.26547,                0.89804,                0.81629,                0.65976,                0.75613,                0.47265,                 1.3821,                 1.2495,                 1.7627,              0.0001256,              0.0001256,              0.0001256
                    286,                0.39082,                0.27325,                0.91371,                0.85815,                0.64164,                0.75245,                0.47337,                 1.3811,                 1.2522,                 1.7488,               0.000119,               0.000119,               0.000119
                    287,                0.38222,                0.27843,                0.90118,                0.82154,                0.65758,                 0.7475,                0.46971,                 1.3696,                 1.2648,                 1.7419,              0.0001124,              0.0001124,              0.0001124
                    288,                 0.3819,                0.27788,                0.90372,                0.83831,                0.66364,                0.74601,                0.47267,                 1.3602,                  1.271,                 1.7411,              0.0001058,              0.0001058,              0.0001058
                    289,                0.37386,                0.26572,                0.89541,                0.85738,                0.64848,                0.75087,                0.47052,                 1.3679,                 1.2815,                 1.7495,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.40824,                0.28103,                0.87064,                0.84053,                0.64242,                0.73475,                 0.4669,                 1.3593,                 1.2997,                 1.7456,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.36326,                0.22733,                0.83713,                0.84145,                0.64328,                0.73182,                0.46511,                 1.3617,                 1.2435,                  1.749,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.35771,                0.22266,                0.83172,                0.84662,                0.62424,                0.73097,                0.46227,                 1.3651,                 1.2339,                 1.7561,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.35443,                0.21897,                 0.8364,                0.80341,                0.66061,                0.73748,                 0.4714,                 1.3571,                 1.2342,                 1.7362,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.32846,                0.21026,                0.81184,                0.84353,                0.62727,                0.73611,                0.47616,                 1.3495,                 1.2114,                 1.7339,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.33596,                 0.2094,                 0.8195,                0.78505,                0.66403,                0.73859,                0.47389,                 1.3418,                 1.2088,                  1.753,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.32886,                0.20926,                0.81085,                0.84827,                0.62727,                0.73642,                0.47476,                 1.3468,                 1.2212,                 1.7546,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.33511,                0.21184,                0.82908,                 0.7976,                0.65678,                0.73802,                0.47659,                 1.3543,                 1.2267,                  1.759,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.31641,                0.20459,                0.81168,                0.79883,                0.66182,                0.74269,                0.48024,                 1.3624,                 1.2342,                 1.7644,               3.98e-05,               3.98e-05,               3.98e-05
