                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.81479,                0.54301,                0.98654,                0.77971,                0.66499,                0.72264,                0.45646,                 1.3559,                  1.142,                 1.3355,                0.00101,                0.00101,                0.00101
                    152,                0.80112,                0.52547,                 0.9922,                0.81751,                0.65455,                0.72672,                0.47231,                 1.3194,                 1.0801,                 1.3102,              0.0010034,              0.0010034,              0.0010034
                    153,                0.79319,                0.52969,                 0.9977,                0.76009,                0.63636,                0.72103,                0.45576,                 1.3659,                 1.1415,                  1.327,              0.0009968,              0.0009968,              0.0009968
                    154,                0.81097,                0.53366,                0.99804,                0.75626,                0.66756,                0.74594,                0.47149,                 1.3781,                  1.137,                 1.3379,              0.0009902,              0.0009902,              0.0009902
                    155,                0.80304,                  0.516,                0.99768,                0.78267,                0.65758,                 0.7338,                0.44923,                 1.3859,                  1.079,                  1.376,              0.0009836,              0.0009836,              0.0009836
                    156,                0.81841,                0.52741,                0.99884,                 0.7335,                0.65054,                0.71583,                0.44116,                 1.3864,                 1.0973,                 1.3806,               0.000977,               0.000977,               0.000977
                    157,                0.80383,                0.52671,                0.99712,                0.79521,                 0.6697,                0.73295,                 0.4533,                 1.3752,                 1.1899,                 1.3374,              0.0009704,              0.0009704,              0.0009704
                    158,                0.80233,                0.52009,                0.99356,                0.77714,                0.64459,                0.70795,                0.44657,                  1.396,                 1.0646,                 1.3559,              0.0009638,              0.0009638,              0.0009638
                    159,                0.80771,                0.53557,                0.98731,                 0.7627,                0.69152,                0.73629,                0.45727,                  1.358,                 1.0508,                 1.3418,              0.0009572,              0.0009572,              0.0009572
                    160,                0.79488,                 0.5173,                0.98871,                0.83994,                0.63333,                0.73621,                0.46279,                 1.3972,                 1.1574,                  1.356,              0.0009506,              0.0009506,              0.0009506
                    161,                0.78019,                 0.4953,                0.97401,                0.72909,                0.68788,                0.73366,                0.46376,                 1.3641,                 1.1402,                 1.3453,               0.000944,               0.000944,               0.000944
                    162,                 0.7838,                0.50099,                0.97449,                0.72571,                0.65743,                0.70812,                0.45414,                 1.3547,                 1.2427,                 1.3277,              0.0009374,              0.0009374,              0.0009374
                    163,                0.77614,                0.51552,                0.99084,                0.82914,                0.63333,                0.72768,                0.46291,                 1.3459,                 1.0657,                 1.3325,              0.0009308,              0.0009308,              0.0009308
                    164,                0.78818,                0.52108,                0.98419,                0.80693,                 0.6697,                0.74773,                0.47996,                 1.3545,                 1.0915,                 1.3453,              0.0009242,              0.0009242,              0.0009242
                    165,                0.78583,                 0.5197,                0.98764,                0.86562,                0.64415,                0.73959,                0.48406,                 1.3472,                 1.1792,                 1.3249,              0.0009176,              0.0009176,              0.0009176
                    166,                0.77186,                0.50599,                0.97557,                0.78353,                0.64545,                 0.7356,                0.47341,                  1.316,                 1.1401,                  1.305,               0.000911,               0.000911,               0.000911
                    167,                0.77733,                0.51209,                0.98565,                0.80951,                0.65152,                0.74917,                 0.4904,                  1.357,                 1.1768,                 1.3262,              0.0009044,              0.0009044,              0.0009044
                    168,                 0.7643,                 0.4905,                0.97391,                0.79077,                0.67572,                0.74335,                 0.4817,                 1.3356,                 1.1259,                 1.3087,              0.0008978,              0.0008978,              0.0008978
                    169,                0.77937,                 0.5099,                0.98785,                0.72528,                0.71212,                 0.7347,                0.46813,                 1.3987,                 1.1728,                  1.376,              0.0008912,              0.0008912,              0.0008912
                    170,                0.75104,                0.49539,                 0.9604,                0.78948,                0.68186,                0.74565,                0.47499,                 1.3872,                 1.1373,                 1.3643,              0.0008846,              0.0008846,              0.0008846
                    171,                0.77109,                0.50882,                0.98042,                0.74985,                0.64493,                 0.7233,                0.45872,                 1.3817,                 1.2029,                 1.3745,               0.000878,               0.000878,               0.000878
                    172,                0.77113,                0.50982,                0.97665,                0.80473,                0.64938,                0.73639,                0.48066,                   1.32,                 1.1082,                 1.3164,              0.0008714,              0.0008714,              0.0008714
                    173,                0.75815,                0.50001,                0.97186,                0.75367,                0.66756,                0.72195,                0.46135,                 1.3115,                 1.2212,                 1.3408,              0.0008648,              0.0008648,              0.0008648
                    174,                0.74841,                0.50871,                0.96673,                0.72782,                0.67576,                0.72769,                0.45776,                 1.3314,                 1.2024,                  1.326,              0.0008582,              0.0008582,              0.0008582
                    175,                0.75451,                0.49871,                0.97198,                0.82163,                0.64545,                0.73465,                0.45854,                 1.3309,                 1.0934,                 1.3718,              0.0008516,              0.0008516,              0.0008516
                    176,                0.76801,                0.50181,                0.97956,                0.85577,                0.61818,                0.73873,                0.46079,                 1.3746,                 1.1098,                 1.3828,               0.000845,               0.000845,               0.000845
                    177,                0.76218,                0.50919,                0.98012,                0.81467,                0.63939,                0.73757,                0.45786,                 1.3939,                 1.2465,                 1.3646,              0.0008384,              0.0008384,              0.0008384
                    178,                0.75324,                0.50312,                0.97564,                0.80824,                0.62583,                0.72861,                0.45743,                 1.3506,                 1.1568,                  1.321,              0.0008318,              0.0008318,              0.0008318
                    179,                0.75366,                0.48787,                0.97685,                0.77402,                0.64352,                0.71555,                0.45741,                  1.333,                 1.1486,                 1.3308,              0.0008252,              0.0008252,              0.0008252
                    180,                0.76352,                0.50086,                0.97729,                0.77177,                0.69697,                0.73551,                0.45797,                 1.3799,                 1.0511,                 1.3708,              0.0008186,              0.0008186,              0.0008186
                    181,                0.75689,                0.49507,                0.96998,                0.81047,                0.66088,                0.74586,                0.47358,                  1.339,                 1.0355,                 1.3311,               0.000812,               0.000812,               0.000812
                    182,                0.74888,                0.47864,                0.97821,                0.80855,                0.65152,                0.72348,                0.46347,                  1.335,                 1.0968,                 1.3345,              0.0008054,              0.0008054,              0.0008054
                    183,                0.74505,                0.48164,                0.96857,                 0.7856,                0.66061,                0.71487,                0.45988,                 1.3333,                 1.1244,                 1.3191,              0.0007988,              0.0007988,              0.0007988
                    184,                0.73573,                0.47928,                0.96701,                   0.82,                0.64242,                0.72874,                0.47743,                 1.3528,                 1.1686,                 1.3227,              0.0007922,              0.0007922,              0.0007922
                    185,                0.76118,                0.49105,                0.96736,                0.78016,                0.65597,                0.71861,                0.45787,                 1.3456,                 1.0861,                 1.3328,              0.0007856,              0.0007856,              0.0007856
                    186,                0.75498,                0.48487,                0.96538,                0.74102,                0.69366,                0.70817,                 0.4433,                 1.3646,                 1.0904,                 1.3564,               0.000779,               0.000779,               0.000779
                    187,                0.72728,                 0.4767,                 0.9622,                0.80246,                0.66667,                0.73371,                 0.4688,                 1.3751,                 1.1488,                 1.3799,              0.0007724,              0.0007724,              0.0007724
                    188,                0.72902,                0.47171,                0.96115,                0.81194,                0.64107,                0.74964,                0.48669,                 1.3332,                 1.1712,                 1.3331,              0.0007658,              0.0007658,              0.0007658
                    189,                0.75127,                0.48746,                0.96173,                0.85667,                 0.6303,                0.73519,                0.47406,                 1.3703,                 1.3047,                 1.3555,              0.0007592,              0.0007592,              0.0007592
                    190,                0.71096,                0.47305,                0.95198,                0.84743,                0.63961,                0.74089,                0.47241,                 1.3798,                 1.1018,                 1.3756,              0.0007526,              0.0007526,              0.0007526
                    191,                0.72689,                0.47685,                0.94971,                0.79863,                0.68182,                0.74919,                0.47039,                  1.385,                 1.0555,                 1.3888,               0.000746,               0.000746,               0.000746
                    192,                0.71942,                0.47342,                0.96409,                0.76218,                0.69923,                0.74104,                0.46531,                 1.3561,                 1.0897,                 1.3523,              0.0007394,              0.0007394,              0.0007394
                    193,                0.71846,                 0.4705,                0.97161,                0.76234,                0.68042,                0.73429,                0.45957,                 1.3612,                 1.1127,                 1.3772,              0.0007328,              0.0007328,              0.0007328
                    194,                0.71373,                0.47401,                0.95447,                0.77795,                0.67273,                0.74116,                0.45946,                 1.4142,                 1.0527,                 1.4034,              0.0007262,              0.0007262,              0.0007262
                    195,                0.71772,                0.47439,                0.96723,                0.78425,                0.68182,                0.74964,                0.46643,                 1.4283,                 1.0517,                 1.3836,              0.0007196,              0.0007196,              0.0007196
                    196,                0.71435,                0.46726,                0.95746,                0.79189,                0.65725,                0.73394,                0.46451,                 1.3965,                 1.0357,                 1.3646,               0.000713,               0.000713,               0.000713
                    197,                0.71681,                0.47626,                0.95971,                0.78934,                 0.6697,                 0.7377,                0.47853,                 1.3738,                 1.0614,                 1.3661,              0.0007064,              0.0007064,              0.0007064
                    198,                0.71285,                0.46138,                0.95422,                0.78658,                 0.6697,                0.72959,                0.47041,                 1.3741,                 1.0814,                 1.3598,              0.0006998,              0.0006998,              0.0006998
                    199,                0.72636,                 0.4724,                0.95634,                0.78642,                0.64242,                0.71254,                0.46517,                 1.3579,                 1.1169,                 1.3508,              0.0006932,              0.0006932,              0.0006932
                    200,                0.72107,                0.47002,                0.95319,                 0.7513,                0.66364,                0.71654,                0.46125,                 1.3914,                 1.1407,                 1.3769,              0.0006866,              0.0006866,              0.0006866
                    201,                0.72208,                0.47201,                0.96606,                0.80782,                0.68485,                0.73758,                0.47832,                 1.3624,                 1.0835,                 1.3656,                0.00068,                0.00068,                0.00068
                    202,                0.70129,                0.45606,                0.95442,                0.75915,                0.66364,                 0.7288,                0.47743,                 1.3565,                 1.0589,                  1.364,              0.0006734,              0.0006734,              0.0006734
                    203,                0.72748,                0.47641,                 0.9679,                0.77763,                0.65702,                0.73404,                0.47973,                  1.348,                 1.0227,                 1.3543,              0.0006668,              0.0006668,              0.0006668
                    204,                 0.7156,                0.46073,                 0.9664,                0.78142,                0.65758,                0.74874,                0.48755,                  1.356,                 1.0529,                 1.3382,              0.0006602,              0.0006602,              0.0006602
                    205,                0.68993,                0.43623,                0.94626,                0.73512,                0.70643,                 0.7496,                0.48309,                 1.3647,                 1.0289,                   1.37,              0.0006536,              0.0006536,              0.0006536
                    206,                0.70938,                0.46065,                0.94975,                0.82439,                0.65758,                 0.7519,                0.48758,                 1.3595,                   1.09,                 1.3644,               0.000647,               0.000647,               0.000647
                    207,                0.68327,                0.44195,                0.94042,                 0.8345,                0.60909,                0.73587,                0.48025,                 1.3462,                 1.0506,                  1.354,              0.0006404,              0.0006404,              0.0006404
                    208,                0.67948,                0.44816,                0.95206,                0.76152,                 0.6697,                0.73179,                0.47975,                 1.3318,                 1.0991,                  1.328,              0.0006338,              0.0006338,              0.0006338
                    209,                0.67987,                0.44058,                0.94669,                0.75844,                 0.6565,                0.73498,                0.48168,                 1.3504,                 1.0942,                 1.3502,              0.0006272,              0.0006272,              0.0006272
                    210,                0.67316,                0.44193,                0.93935,                0.76184,                0.66364,                0.73246,                0.47708,                 1.3592,                   1.09,                 1.3511,              0.0006206,              0.0006206,              0.0006206
                    211,                0.69249,                 0.4514,                0.95709,                0.76924,                0.69394,                0.74788,                0.49299,                 1.3272,                 1.1726,                 1.3361,               0.000614,               0.000614,               0.000614
                    212,                0.70142,                0.45128,                0.96056,                0.78188,                0.68485,                0.73016,                0.47753,                 1.3476,                 1.1325,                 1.3455,              0.0006074,              0.0006074,              0.0006074
                    213,                0.70416,                0.45769,                0.94762,                0.81415,                0.64848,                0.75025,                0.48558,                 1.3504,                 1.1219,                 1.3636,              0.0006008,              0.0006008,              0.0006008
                    214,                0.69764,                0.45631,                0.94689,                0.76168,                0.67273,                0.74214,                0.47318,                 1.3186,                 1.0998,                 1.3304,              0.0005942,              0.0005942,              0.0005942
                    215,                 0.6769,                0.44789,                0.94067,                 0.8034,                0.66667,                 0.7424,                0.47617,                 1.3472,                 1.1186,                 1.3587,              0.0005876,              0.0005876,              0.0005876
                    216,                0.66051,                0.43297,                0.94172,                0.79228,                0.69394,                0.76289,                0.49304,                 1.3393,                 1.1954,                 1.3371,               0.000581,               0.000581,               0.000581
                    217,                0.69604,                0.45063,                0.94881,                0.81533,                 0.6697,                0.76272,                0.49428,                 1.3244,                 1.0982,                 1.3479,              0.0005744,              0.0005744,              0.0005744
                    218,                0.69142,                0.44467,                0.94762,                0.81452,                0.69394,                0.76163,                0.48308,                 1.3661,                 1.0707,                 1.3705,              0.0005678,              0.0005678,              0.0005678
                    219,                0.68715,                0.44438,                0.94789,                0.80481,                0.69091,                0.76158,                0.48462,                 1.3705,                 1.0911,                 1.3779,              0.0005612,              0.0005612,              0.0005612
                    220,                0.67479,                0.43311,                0.94085,                0.78461,                0.70909,                 0.7496,                 0.4866,                 1.3413,                 1.1261,                 1.3634,              0.0005546,              0.0005546,              0.0005546
                    221,                0.68216,                0.43633,                0.94927,                0.78023,                0.71006,                 0.7415,                0.47631,                 1.3407,                 1.1263,                 1.3715,               0.000548,               0.000548,               0.000548
                    222,                0.66474,                0.44232,                0.94847,                0.76849,                0.70303,                0.73539,                0.48104,                 1.3502,                 1.1221,                 1.3639,              0.0005414,              0.0005414,              0.0005414
                    223,                0.66331,                 0.4312,                 0.9373,                0.76673,                0.71818,                0.76455,                0.49361,                 1.3355,                 1.0551,                 1.3429,              0.0005348,              0.0005348,              0.0005348
                    224,                0.66361,                0.43455,                0.93941,                0.89907,                0.62084,                  0.756,                0.49224,                 1.3529,                 1.0736,                 1.3551,              0.0005282,              0.0005282,              0.0005282
                    225,                0.65897,                0.43218,                0.93866,                 0.8229,                0.63636,                0.74656,                0.49201,                  1.351,                 1.1233,                 1.3488,              0.0005216,              0.0005216,              0.0005216
                    226,                0.65671,                 0.4409,                0.94636,                0.82296,                0.64545,                0.74085,                0.48043,                 1.3508,                 1.0755,                 1.3732,               0.000515,               0.000515,               0.000515
                    227,                0.67759,                0.44653,                0.94756,                0.82194,                0.67273,                0.75518,                0.49556,                 1.3198,                 1.0483,                 1.3571,              0.0005084,              0.0005084,              0.0005084
                    228,                0.67272,                0.43547,                0.94597,                0.78041,                0.71212,                0.75272,                0.48827,                 1.3427,                  1.068,                 1.3747,              0.0005018,              0.0005018,              0.0005018
                    229,                0.65625,                0.42536,                0.93026,                0.77516,                0.71818,                0.74424,                0.48321,                 1.3382,                 1.0613,                  1.341,              0.0004952,              0.0004952,              0.0004952
                    230,                0.65098,                0.42043,                0.93053,                 0.7491,                0.71515,                0.75351,                0.48463,                 1.3211,                 1.1054,                 1.3332,              0.0004886,              0.0004886,              0.0004886
                    231,                0.66387,                0.43387,                0.92904,                0.84458,                 0.6303,                0.74828,                0.49031,                 1.3283,                 1.1012,                 1.3528,               0.000482,               0.000482,               0.000482
                    232,                0.64738,                0.42402,                0.93534,                 0.7395,                0.72727,                0.75311,                0.48722,                 1.3596,                 1.1041,                 1.3487,              0.0004754,              0.0004754,              0.0004754
                    233,                0.66399,                0.43209,                0.93733,                0.74986,                0.74545,                0.75559,                0.49663,                 1.3598,                  1.073,                 1.3805,              0.0004688,              0.0004688,              0.0004688
                    234,                0.66453,                0.43065,                0.93857,                0.81866,                0.70303,                0.75506,                0.48278,                 1.3529,                 1.1097,                 1.3744,              0.0004622,              0.0004622,              0.0004622
                    235,                0.64635,                0.43584,                0.93467,                0.81398,                0.67273,                0.74908,                0.48147,                 1.3469,                 1.0955,                 1.3674,              0.0004556,              0.0004556,              0.0004556
                    236,                0.63772,                0.41358,                 0.9378,                0.82009,                0.69697,                0.75452,                0.49374,                 1.3183,                 1.1079,                 1.3472,               0.000449,               0.000449,               0.000449
                    237,                0.65829,                 0.4255,                0.94069,                0.79494,                0.70909,                0.74915,                0.49392,                 1.3225,                 1.1127,                 1.3382,              0.0004424,              0.0004424,              0.0004424
                    238,                0.63706,                0.41759,                0.92702,                0.83793,                 0.6697,                0.74739,                0.49001,                  1.331,                 1.0925,                 1.3466,              0.0004358,              0.0004358,              0.0004358
                    239,                0.64216,                0.41512,                0.93185,                0.82772,                0.65455,                0.75679,                0.49348,                 1.3389,                 1.0525,                 1.3499,              0.0004292,              0.0004292,              0.0004292
                    240,                0.65084,                0.42969,                0.93458,                0.81761,                0.69091,                0.75566,                0.49851,                 1.3442,                 1.0835,                 1.3639,              0.0004226,              0.0004226,              0.0004226
                    241,                 0.6592,                0.42362,                0.93241,                 0.8376,                0.66667,                0.76279,                0.49386,                 1.3339,                 1.0898,                 1.3593,               0.000416,               0.000416,               0.000416
                    242,                0.63332,                0.40866,                0.92879,                0.81058,                0.67879,                0.75983,                0.49789,                 1.3312,                 1.1047,                 1.3442,              0.0004094,              0.0004094,              0.0004094
                    243,                0.63407,                0.41843,                0.92866,                0.80129,                0.67273,                0.75239,                0.49405,                 1.3217,                 1.0529,                 1.3433,              0.0004028,              0.0004028,              0.0004028
                    244,                0.63333,                0.41295,                0.92764,                  0.745,                 0.6817,                0.73164,                0.47863,                 1.3383,                 1.0389,                 1.3512,              0.0003962,              0.0003962,              0.0003962
                    245,                0.63552,                0.41264,                0.92417,                0.74937,                0.67952,                0.73817,                0.48411,                 1.3322,                 1.0404,                 1.3583,              0.0003896,              0.0003896,              0.0003896
                    246,                0.62978,                0.41282,                0.92498,                0.81217,                0.66061,                0.75484,                0.49127,                 1.3512,                 1.0964,                 1.3594,               0.000383,               0.000383,               0.000383
                    247,                 0.6479,                0.43263,                0.93729,                0.76518,                0.71212,                0.75258,                0.49639,                 1.3557,                 1.0936,                 1.3556,              0.0003764,              0.0003764,              0.0003764
                    248,                0.62509,                0.41142,                0.92598,                 0.7804,                0.71077,                0.76113,                0.49394,                 1.3428,                 1.0574,                 1.3675,              0.0003698,              0.0003698,              0.0003698
                    249,                0.63161,                0.41381,                0.93048,                0.74999,                0.71818,                0.75432,                0.48521,                 1.3353,                 1.0996,                 1.3639,              0.0003632,              0.0003632,              0.0003632
                    250,                0.61283,                0.39566,                0.92289,                0.78823,                0.68801,                0.74396,                0.48186,                 1.3449,                 1.0639,                 1.3753,              0.0003566,              0.0003566,              0.0003566
                    251,                0.62639,                0.40459,                0.92421,                0.84187,                 0.6697,                 0.7485,                0.48567,                 1.3326,                 1.0739,                 1.3558,                0.00035,                0.00035,                0.00035
                    252,                0.63672,                 0.4177,                0.93121,                0.84222,                0.69091,                0.75642,                0.48942,                 1.3423,                 1.0882,                 1.3718,              0.0003434,              0.0003434,              0.0003434
                    253,                 0.6117,                 0.3965,                0.91801,                0.77421,                0.71818,                0.76173,                0.49461,                 1.3283,                 1.0861,                 1.3586,              0.0003368,              0.0003368,              0.0003368
                    254,                0.61475,                0.39991,                0.93124,                 0.7966,                0.69697,                0.75349,                0.49368,                 1.3387,                 1.1432,                 1.3623,              0.0003302,              0.0003302,              0.0003302
                    255,                0.59883,                0.39976,                0.91422,                0.73228,                0.72424,                0.74779,                0.49024,                 1.3419,                 1.1202,                 1.3693,              0.0003236,              0.0003236,              0.0003236
                    256,                0.60726,                0.40061,                0.92148,                0.72075,                0.71212,                0.75099,                0.49436,                 1.3475,                 1.1033,                 1.3759,               0.000317,               0.000317,               0.000317
                    257,                 0.6169,                0.39408,                0.92586,                0.81848,                0.65586,                0.75834,                0.49807,                 1.3411,                 1.1144,                 1.3694,              0.0003104,              0.0003104,              0.0003104
                    258,                0.60837,                0.39578,                0.91942,                0.75726,                0.70909,                0.74882,                0.49206,                 1.3344,                  1.115,                 1.3727,              0.0003038,              0.0003038,              0.0003038
                    259,                0.61917,                0.40279,                0.91805,                0.84957,                0.61612,                0.74636,                0.50169,                 1.3173,                 1.1016,                 1.3652,              0.0002972,              0.0002972,              0.0002972
                    260,                0.59563,                0.39756,                0.91601,                0.80423,                0.64545,                0.74453,                 0.4976,                 1.3236,                 1.0905,                 1.3593,              0.0002906,              0.0002906,              0.0002906
                    261,                0.61123,                0.40192,                0.93783,                0.76766,                    0.7,                0.75114,                 0.4905,                 1.3317,                 1.0884,                 1.3702,               0.000284,               0.000284,               0.000284
                    262,                0.59836,                0.38956,                0.92412,                0.77423,                0.71212,                0.76228,                0.49311,                 1.3453,                 1.0593,                 1.3841,              0.0002774,              0.0002774,              0.0002774
                    263,                0.61475,                0.40034,                0.92958,                0.78251,                0.70303,                0.75514,                0.49143,                 1.3411,                 1.0433,                 1.3683,              0.0002708,              0.0002708,              0.0002708
                    264,                0.61443,                0.39528,                0.92107,                0.76073,                0.70332,                0.75634,                0.49598,                 1.3388,                 1.0844,                 1.3591,              0.0002642,              0.0002642,              0.0002642
                    265,                0.61357,                 0.3918,                0.92365,                0.75604,                0.69495,                0.74807,                0.49794,                 1.3397,                 1.1178,                 1.3616,              0.0002576,              0.0002576,              0.0002576
                    266,                0.61562,                0.40101,                0.92775,                0.79611,                0.67879,                0.75715,                0.49876,                 1.3212,                 1.0927,                 1.3542,               0.000251,               0.000251,               0.000251
                    267,                0.60403,                0.39578,                0.91475,                0.85336,                0.65249,                0.76207,                0.49916,                 1.3303,                 1.1301,                 1.3551,              0.0002444,              0.0002444,              0.0002444
                    268,                0.60208,                0.39837,                0.92598,                0.74668,                0.72424,                0.75913,                0.49875,                 1.3396,                 1.0972,                 1.3651,              0.0002378,              0.0002378,              0.0002378
                    269,                0.57889,                0.37653,                0.91214,                0.76337,                0.71818,                0.76318,                0.50212,                 1.3392,                 1.1134,                  1.369,              0.0002312,              0.0002312,              0.0002312
                    270,                0.60436,                0.39425,                0.91512,                0.77586,                0.71326,                0.76229,                0.49982,                  1.331,                 1.0834,                 1.3623,              0.0002246,              0.0002246,              0.0002246
                    271,                0.60665,                 0.3974,                0.93264,                0.74552,                0.73636,                0.75858,                0.49117,                 1.3255,                 1.0604,                  1.354,               0.000218,               0.000218,               0.000218
                    272,                0.59484,                 0.3903,                0.91754,                0.75336,                0.71818,                  0.757,                 0.4889,                 1.3377,                 1.0861,                 1.3667,              0.0002114,              0.0002114,              0.0002114
                    273,                0.59896,                0.38249,                0.92939,                0.76794,                0.71197,                0.75613,                0.49371,                 1.3406,                 1.0951,                 1.3684,              0.0002048,              0.0002048,              0.0002048
                    274,                0.60306,                0.40163,                0.92251,                0.77064,                0.71212,                0.75895,                0.48997,                  1.349,                 1.0841,                 1.3718,              0.0001982,              0.0001982,              0.0001982
                    275,                0.59255,                0.39433,                0.91979,                0.74887,                0.72424,                 0.7519,                0.49618,                 1.3442,                 1.0928,                 1.3681,              0.0001916,              0.0001916,              0.0001916
                    276,                0.59664,                0.39013,                0.91883,                0.79354,                0.69091,                0.75133,                0.49929,                 1.3447,                 1.1388,                 1.3696,               0.000185,               0.000185,               0.000185
                    277,                0.59385,                 0.3949,                0.92146,                 0.7826,                0.70909,                 0.7538,                0.49622,                 1.3395,                 1.1331,                 1.3648,              0.0001784,              0.0001784,              0.0001784
                    278,                0.58789,                0.38862,                0.92259,                0.83592,                0.65455,                0.75254,                0.49339,                 1.3501,                 1.0964,                 1.3654,              0.0001718,              0.0001718,              0.0001718
                    279,                0.60667,                0.39182,                0.91615,                0.76988,                0.70965,                 0.7524,                0.48862,                  1.354,                 1.0772,                 1.3789,              0.0001652,              0.0001652,              0.0001652
                    280,                  0.576,                0.38023,                0.92066,                0.77034,                0.72167,                0.75301,                0.49474,                   1.35,                 1.0921,                 1.3924,              0.0001586,              0.0001586,              0.0001586
                    281,                0.58169,                0.37522,                0.91919,                0.76085,                0.72121,                0.74691,                0.49167,                 1.3367,                  1.118,                 1.3909,               0.000152,               0.000152,               0.000152
                    282,                 0.5859,                0.38537,                0.92237,                0.78574,                    0.7,                 0.7508,                0.49503,                 1.3405,                 1.1641,                 1.3888,              0.0001454,              0.0001454,              0.0001454
                    283,                0.57526,                0.37827,                0.90594,                0.78153,                0.69697,                0.74841,                 0.4927,                  1.347,                 1.1643,                 1.3858,              0.0001388,              0.0001388,              0.0001388
                    284,                0.56293,                0.36968,                0.89142,                0.75191,                0.70909,                0.74884,                0.49132,                 1.3407,                 1.1278,                 1.3858,              0.0001322,              0.0001322,              0.0001322
                    285,                0.55528,                0.35935,                0.90444,                0.75091,                0.72121,                0.74878,                0.49815,                 1.3375,                 1.1241,                 1.3811,              0.0001256,              0.0001256,              0.0001256
                    286,                0.57045,                0.37374,                0.91947,                 0.7403,                0.73636,                 0.7523,                0.50112,                 1.3377,                  1.127,                 1.3775,               0.000119,               0.000119,               0.000119
                    287,                0.56992,                0.37016,                0.91147,                0.75161,                0.73354,                0.75469,                  0.498,                  1.339,                  1.131,                  1.375,              0.0001124,              0.0001124,              0.0001124
                    288,                0.55988,                0.37452,                0.90898,                0.75951,                0.71776,                0.74694,                0.49814,                 1.3397,                 1.1226,                 1.3754,              0.0001058,              0.0001058,              0.0001058
                    289,                0.55896,                0.36507,                0.90476,                0.85816,                0.63939,                0.75141,                0.49579,                 1.3348,                 1.1308,                 1.3711,               9.92e-05,               9.92e-05,               9.92e-05
                    290,                0.56154,                0.38057,                0.87551,                0.84029,                0.64848,                0.74365,                0.48687,                 1.3586,                 1.1193,                 1.3987,               9.26e-05,               9.26e-05,               9.26e-05
                    291,                0.52072,                0.32892,                0.85605,                0.81352,                0.66099,                0.73886,                0.47682,                 1.3549,                 1.1223,                 1.4071,                8.6e-05,                8.6e-05,                8.6e-05
                    292,                0.52471,                0.32477,                 0.8553,                0.81208,                0.66786,                0.73907,                0.47891,                 1.3579,                  1.124,                 1.4154,               7.94e-05,               7.94e-05,               7.94e-05
                    293,                0.50719,                 0.3117,                0.85217,                0.77209,                0.67879,                0.74114,                0.47808,                 1.3573,                 1.0936,                 1.4224,               7.28e-05,               7.28e-05,               7.28e-05
                    294,                0.49005,                0.30099,                0.84404,                0.78285,                0.68182,                0.73952,                0.47802,                 1.3651,                  1.112,                 1.4297,               6.62e-05,               6.62e-05,               6.62e-05
                    295,                0.48952,                 0.3022,                0.84716,                0.84458,                0.64223,                0.74199,                0.47773,                 1.3561,                 1.1273,                 1.4203,               5.96e-05,               5.96e-05,               5.96e-05
                    296,                0.48868,                0.30107,                0.85036,                0.83922,                0.64545,                0.74391,                0.47744,                 1.3585,                 1.1248,                 1.4189,                5.3e-05,                5.3e-05,                5.3e-05
                    297,                0.48668,                0.30413,                0.84764,                0.82413,                0.65758,                0.74977,                0.48228,                 1.3639,                  1.115,                 1.4253,               4.64e-05,               4.64e-05,               4.64e-05
                    298,                0.47193,                0.28312,                0.83604,                0.82637,                0.65455,                0.75318,                0.48235,                   1.37,                 1.1122,                 1.4257,               3.98e-05,               3.98e-05,               3.98e-05
                    299,                0.46778,                0.29172,                0.83986,                0.83196,                0.64545,                0.75322,                0.48379,                 1.3692,                 1.1038,                 1.4237,               3.32e-05,               3.32e-05,               3.32e-05
